Date,Source,Campaign,Impressions,Spend,Clicks,AdGroup,Ad,Invalid CTR,CTR,CPC
2023-10-04,Youtube Ads,youtube_shorts_DE,20242,2.55,184,Com_august,ad_gov_1,False,0.009090010868491255,0.013858695652173913
2023-10-04,Tiktok Ads,12.07.2023wide_DE,178,0.9,0,wide,v7com,False,0.0,
2023-10-04,Facebook Ads,07.07.23LAL_DE,679,7.24,16,LAL1,bloggersvideo4com,False,0.023564064801178203,0.4525
2023-10-04,CRM,,0,0.0,24,,,True,,0.0
2023-10-04,Bloggers,,0,0.0,0,,,False,,
2023-10-04,Tiktok Ads,12.07.2023wide_DE,139,0.84,2,wide,v3,False,0.014388489208633094,0.42
2023-10-04,Offline,,0,0.0,0,,,False,,
2023-10-04,Facebook Ads,02.07.23wide_DE,1,0.0,0,wide,v11com,False,0.0,
2023-10-04,Tiktok Ads,12.07.2023wide_DE,237,1.19,2,wide,v11,False,0.008438818565400843,0.595
2023-10-04,Google Ads,brand_search_eng_DE,29,10.5,9,,,False,0.3103448275862069,1.1666666666666667
2023-10-04,Tiktok Ads,12.07.2023wide_DE,299,1.29,0,wide,v9com,False,0.0,
2023-10-04,Bloggers,,0,0.0,0,,,False,,
2023-10-04,Facebook Ads,12.09.23interests_Uxui_DE,194,1.88,6,interest_programming_WebDev,bloggersvideo5,False,0.030927835051546393,0.3133333333333333
2023-10-04,Google Ads,performancemax_eng_DE,22184,51.76,180,,,False,0.008113956004327443,0.28755555555555556
2023-10-04,Tiktok Ads,12.07.2023wide_DE,141,0.73,0,wide,bloggersvideo1com,False,0.0,
2023-10-04,Facebook Ads,12.09.23interests_Uxui_DE,12,0.1,0,interest_work_WebDev,v11comwebdev,False,0.0,
2023-10-04,Facebook Ads,03.07.23women,43,0.58,2,women,bloggersvideo3com,False,0.046511627906976744,0.29
2023-10-04,Google Ads,,0,0.0,0,,,False,,
2023-10-04,Facebook Ads,03.07.23women,1074,11.42,40,women,bloggersvideo4com,False,0.037243947858473,0.2855
2023-10-04,Facebook Ads,15.07.23b_DE,373,8.62,6,b,bloggersvideo5,False,0.0160857908847185,1.4366666666666665
2023-10-04,Facebook Ads,07.07.23LAL_DE,71,1.2,1,LAL1,bloggersvideo3com,False,0.014084507042253521,1.2
2023-10-04,Facebook Ads,02.07.23wide_DE,182,2.22,4,wide,bloggersvideo1com,False,0.02197802197802198,0.555
2023-10-04,Facebook Ads,12.09.23interests_Uxui_DE,863,9.58,12,interest_work_WebDev,bloggersvideo5,False,0.013904982618771726,0.7983333333333333
2023-10-04,Youtube Ads,,0,0.0,0,,,False,,
2023-10-04,SMM,2023-10-04_SMM,162,2.4,0,promoposts_b,promo2,False,0.0,
2023-10-04,Facebook Ads,02.07.23wide_DE,47,0.62,0,wide,v7com,False,0.0,
2023-10-04,Facebook Ads,24.09.23retargeting_DE,2,0.02,0,retargeting,v11comwebdev,False,0.0,
2023-10-04,Organic,,0,0.0,127,,,True,,0.0
2023-10-04,Webinar,,0,0.0,0,,,False,,
2023-10-04,Youtube Ads,youtube_shorts_DE,14179,4.76,99,Com_august,ad_da_1,False,0.0069821567106283944,0.04808080808080808
2023-10-04,SMM,,0,0.0,11,,,True,,0.0
2023-10-04,Facebook Ads,02.07.23wide_DE,667,7.36,23,wide,bloggersvideo4com,False,0.034482758620689655,0.32
2023-10-04,Youtube Ads,youtube_shorts_DE,12529,12.98,47,Com_august,ad_blogger_4,False,0.0037512969909809244,0.27617021276595743
2023-10-04,SMM,2023-10-04_SMM,147,2.75,0,promoposts_b,promo1,False,0.0,
2023-10-04,Facebook Ads,02.07.23wide_DE,27,0.25,1,wide,b5,False,0.037037037037037035,0.25
2023-10-04,Facebook Ads,02.07.23wide_DE,60,0.56,1,wide,bloggersvideo3com,False,0.016666666666666666,0.56
2023-10-04,Facebook Ads,04.07.23recentlymoved_DE,930,9.74,30,recentlymoved,bloggersvideo4com,False,0.03225806451612903,0.32466666666666666
2023-10-04,Facebook Ads,24.09.23retargeting_DE,841,9.96,27,retargeting,bloggersvideo5,False,0.03210463733650416,0.36888888888888893
2023-10-04,Google Ads,discovery_DE,24732,45.94,268,,,False,0.010836163674591621,0.1714179104477612
2023-10-04,Tiktok Ads,12.07.2023wide_DE,546,2.31,2,wide,bloggersvideo3com,False,0.003663003663003663,1.155
2023-10-04,Facebook Ads,02.07.23wide_DE,241,3.49,1,wide,b6,False,0.004149377593360996,3.49
2023-10-04,Facebook Ads,02.07.23wide_DE,98,1.1,2,wide,b7,False,0.02040816326530612,0.55
2023-10-04,Tiktok Ads,,0,0.0,0,,,False,,
2023-10-04,Facebook Ads,02.07.23wide_DE,9,0.06,0,wide,v3,False,0.0,
2023-10-04,Tiktok Ads,12.07.2023wide_DE,4897,17.74,48,wide,bloggersvideo4com,False,0.009801919542577088,0.3695833333333333
2023-10-04,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,bloggersvideo2com,False,,
2023-10-04,Facebook Ads,12.09.23interests_Uxui_DE,8,0.1,0,interest_work_WebDev,b1comwebdev,False,0.0,
2023-10-05,Tiktok Ads,12.07.2023wide_DE,180,0.69,0,wide,v7com,False,0.0,
2023-10-05,Facebook Ads,12.09.23interests_Uxui_DE,9,0.06,0,interest_work_WebDev,b1comwebdev,False,0.0,
2023-10-05,Tiktok Ads,12.07.2023wide_DE,566,2.24,3,wide,bloggersvideo3com,False,0.00530035335689046,0.7466666666666667
2023-10-05,CRM,,0,0.0,9,,,True,,0.0
2023-10-05,Bloggers,,0,0.0,0,,,False,,
2023-10-05,Facebook Ads,02.07.23wide_DE,19,0.19,1,wide,b6,False,0.05263157894736842,0.19
2023-10-05,Facebook Ads,04.07.23recentlymoved_DE,251,2.15,11,recentlymoved,bloggersvideo3com,False,0.043824701195219126,0.19545454545454544
2023-10-05,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v10com,False,,
2023-10-05,Facebook Ads,04.07.23recentlymoved_DE,898,9.43,35,recentlymoved,bloggersvideo4com,False,0.03897550111358575,0.2694285714285714
2023-10-05,Facebook Ads,03.07.23women,50,0.59,1,women,bloggersvideo3com,False,0.02,0.59
2023-10-05,Tiktok Ads,12.07.2023wide_DE,245,1.23,2,wide,v3,False,0.00816326530612245,0.615
2023-10-05,Facebook Ads,15.07.23b_DE,404,8.99,6,b,bloggersvideo5,False,0.01485148514851485,1.4983333333333333
2023-10-05,Facebook Ads,15.07.23b_DE,73,1.7,2,b,v11comwebdev,False,0.0273972602739726,0.85
2023-10-05,Facebook Ads,02.07.23wide_DE,1539,16.91,44,wide,bloggersvideo4com,False,0.028589993502274202,0.38431818181818184
2023-10-05,Tiktok Ads,12.07.2023wide_DE,324,0.98,0,wide,v9com,False,0.0,
2023-10-05,Facebook Ads,02.07.23wide_DE,0,0.0,0,wide,v9com,False,,
2023-10-05,Tiktok Ads,12.07.2023wide_DE,176,0.74,0,wide,bloggersvideo1com,False,0.0,
2023-10-05,Facebook Ads,15.07.23b_DE,51,1.06,0,b,b6,False,0.0,
2023-10-05,Facebook Ads,03.07.23women,1,0.01,0,women,v10com,False,0.0,
2023-10-05,Tiktok Ads,,0,0.0,0,,,False,,
2023-10-05,Google Ads,brand_search_eng_DE,37,17.5,11,,,False,0.2972972972972973,1.5909090909090908
2023-10-05,Tiktok Ads,12.07.2023wide_DE,6459,18.3,55,wide,bloggersvideo4com,False,0.008515250038705681,0.33272727272727276
2023-10-05,Facebook Ads,12.09.23interests_Uxui_DE,13,0.16,0,interest_work_WebDev,v11comwebdev,False,0.0,
2023-10-05,Google Ads,performancemax_eng_DE,35561,58.74,258,,,False,0.007255139056831923,0.22767441860465118
2023-10-05,Bloggers,2023-10-05_Bloggers,4301,340.0,769,,,False,0.17879562892350617,0.44213263979193757
2023-10-05,Telegram posts,2023-10-05_Telegram posts,1062,11.75,47,,,False,0.044256120527306965,0.25
2023-10-05,Youtube Ads,youtube_shorts_DE,13333,32.08,117,Com_august,bloggersvideo4,False,0.008775219380484513,0.27418803418803417
2023-10-05,Facebook Ads,12.09.23interests_Uxui_DE,138,1.72,5,interest_programming_WebDev,bloggersvideo5,False,0.036231884057971016,0.344
2023-10-05,Telegram posts,,0,0.0,0,,,False,,
2023-10-05,Facebook Ads,02.07.23wide_DE,5,0.01,0,wide,bloggersvideo1com,False,0.0,
2023-10-05,SMM,,0,0.0,20,,,True,,0.0
2023-10-05,Youtube Ads,youtube_shorts_DE,6762,2.18,39,Com_august,ad_da_1,False,0.005767524401064774,0.0558974358974359
2023-10-05,Facebook Ads,03.07.23women,994,10.85,25,women,bloggersvideo4com,False,0.025150905432595575,0.434
2023-10-05,Tiktok Ads,12.07.2023wide_DE,229,0.82,0,wide,v11,False,0.0,
2023-10-05,Youtube Ads,youtube_shorts_DE,2593,2.87,14,Com_august,ad_blogger_4,False,0.005399151561897416,0.20500000000000002
2023-10-05,Youtube Ads,,0,0.0,0,,,False,,
2023-10-05,Facebook Ads,12.09.23interests_Uxui_DE,761,9.79,20,interest_work_WebDev,bloggersvideo5,False,0.026281208935611037,0.48949999999999994
2023-10-05,Webinar,,0,0.0,0,,,False,,
2023-10-05,Google Ads,discovery_DE,28788,54.99,319,,,False,0.011081005974711686,0.17238244514106585
2023-10-05,Facebook Ads,02.07.23wide_DE,184,2.1,2,wide,bloggersvideo3com,False,0.010869565217391304,1.05
2023-10-05,Tiktok Ads,05.09.2023wide_DE,0,0.0,0,wide,v12,False,,
2023-10-05,Youtube Ads,youtube_shorts_DE,8562,1.29,67,Com_august,ad_blogger_2,False,0.007825274468582107,0.019253731343283582
2023-10-05,Facebook Ads,02.07.23wide_DE,16,0.1,1,wide,v11com,False,0.0625,0.1
2023-10-05,Organic,,0,0.0,114,,,True,,0.0
2023-10-05,Youtube Ads,youtube_shorts_DE,13640,1.47,107,Com_august,ad_gov_1,False,0.007844574780058651,0.013738317757009346
2023-10-05,Facebook Ads,24.09.23retargeting_DE,582,9.82,22,retargeting,bloggersvideo5,False,0.037800687285223365,0.44636363636363635
2023-10-05,Facebook Ads,,0,0.0,0,,,False,,
2023-10-05,Offline,,0,0.0,0,,,False,,
2023-10-05,Google Ads,,0,0.0,0,,,False,,
2023-10-06,Youtube Ads,youtube_shorts_DE,12118,31.8,113,Com_august,bloggersvideo4,False,0.009324971117346096,0.2814159292035398
2023-10-06,Tiktok Ads,12.07.2023wide_DE,177,0.79,0,wide,v7com,False,0.0,
2023-10-06,Google Ads,discovery_DE,10158,34.32,142,,,False,0.013979129749950778,0.24169014084507043
2023-10-06,Facebook Ads,,0,0.0,0,,,False,,
2023-10-06,Facebook Ads,04.07.23recentlymoved_DE,246,2.69,2,recentlymoved,bloggersvideo3com,False,0.008130081300813009,1.345
2023-10-06,Google Ads,performancemax_eng_DE,118120,190.76,860,,,False,0.007280731459532679,0.22181395348837207
2023-10-06,Tiktok Ads,12.07.2023wide_DE,4727,16.92,44,wide,bloggersvideo4com,False,0.009308229320922361,0.3845454545454546
2023-10-06,Facebook Ads,02.07.23wide_DE,27,0.26,0,wide,v11com,False,0.0,
2023-10-06,Offline,,0,0.0,0,,,False,,
2023-10-06,Webinar,,0,0.0,0,,,False,,
2023-10-06,Facebook Ads,03.07.23women,56,0.56,1,women,bloggersvideo3com,False,0.017857142857142856,0.56
2023-10-06,Organic,,0,0.0,121,,,True,,0.0
2023-10-06,Google Ads,brand_search_eng_DE,52,28.57,23,,,False,0.4423076923076923,1.2421739130434784
2023-10-06,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v10com,False,,
2023-10-06,Facebook Ads,12.09.23interests_Uxui_DE,641,8.83,19,interest_work_WebDev,bloggersvideo5,False,0.029641185647425898,0.46473684210526317
2023-10-06,Facebook Ads,03.07.23women,950,10.86,16,women,bloggersvideo4com,False,0.016842105263157894,0.67875
2023-10-06,Facebook Ads,12.09.23interests_Uxui_DE,164,2.12,5,interest_programming_WebDev,bloggersvideo5,False,0.03048780487804878,0.42400000000000004
2023-10-06,Facebook Ads,02.07.23wide_DE,227,2.36,2,wide,bloggersvideo3com,False,0.00881057268722467,1.18
2023-10-06,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,bloggersvideo2com,False,,
2023-10-06,Facebook Ads,24.09.23retargeting_DE,691,9.49,27,retargeting,bloggersvideo5,False,0.03907380607814761,0.3514814814814815
2023-10-06,Tiktok Ads,05.09.2023wide_DE,0,0.0,0,wide,v11,False,,
2023-10-06,Facebook Ads,04.07.23recentlymoved_DE,719,8.78,28,recentlymoved,bloggersvideo4com,False,0.03894297635605007,0.31357142857142856
2023-10-06,Google Ads,,0,0.0,0,,,False,,
2023-10-06,Tiktok Ads,12.07.2023wide_DE,791,3.31,7,wide,bloggersvideo3com,False,0.008849557522123894,0.47285714285714286
2023-10-06,Facebook Ads,02.07.23wide_DE,7,0.1,0,wide,bloggersvideo1com,False,0.0,
2023-10-06,Tiktok Ads,,0,0.0,0,,,False,,
2023-10-06,Facebook Ads,15.07.23b_DE,30,0.4,0,b,b6,False,0.0,
2023-10-06,Bloggers,,2150,0.0,151,,,False,0.07023255813953488,0.0
2023-10-06,Bloggers,,0,0.0,0,,,False,,
2023-10-06,Facebook Ads,15.07.23b_DE,370,10.09,5,b,bloggersvideo5,False,0.013513513513513514,2.018
2023-10-06,Tiktok Ads,12.07.2023wide_DE,313,1.09,1,wide,v9com,False,0.003194888178913738,1.09
2023-10-06,Youtube Ads,,0,0.0,0,,,False,,
2023-10-06,CRM,,0,0.0,24,,,True,,0.0
2023-10-06,Tiktok Ads,12.07.2023wide_DE,176,1.02,1,wide,v3,False,0.005681818181818182,1.02
2023-10-06,Facebook Ads,12.09.23interests_Uxui_DE,12,0.24,0,interest_work_WebDev,v11comwebdev,False,0.0,
2023-10-06,Facebook Ads,02.07.23wide_DE,9,0.07,0,wide,b6,False,0.0,
2023-10-06,Tiktok Ads,12.07.2023wide_DE,145,0.91,0,wide,bloggersvideo1com,False,0.0,
2023-10-06,Youtube Ads,youtube_shorts_DE,1977,1.72,8,Com_august,ad_blogger_4,False,0.004046535154274153,0.215
2023-10-06,Youtube Ads,youtube_shorts_DE,9204,2.35,57,Com_august,ad_blogger_2,False,0.006192959582790091,0.0412280701754386
2023-10-06,Telegram posts,2023-10-06_Telegram posts,725,4.25,36,,,False,0.0496551724137931,0.11805555555555555
2023-10-06,Facebook Ads,24.09.23retargeting_DE,2,0.01,0,retargeting,v11comwebdev,False,0.0,
2023-10-06,Facebook Ads,15.07.23b_DE,44,1.19,1,b,v11comwebdev,False,0.022727272727272728,1.19
2023-10-06,SMM,,0,0.0,15,,,True,,0.0
2023-10-06,Youtube Ads,youtube_shorts_DE,8881,2.57,71,Com_august,ad_da_1,False,0.007994595203242878,0.036197183098591545
2023-10-06,Facebook Ads,12.09.23interests_Uxui_DE,13,0.13,0,interest_work_WebDev,b1comwebdev,False,0.0,
2023-10-06,Telegram posts,,0,0.0,0,,,False,,
2023-10-06,Youtube Ads,youtube_shorts_DE,11934,1.35,113,Com_august,ad_gov_1,False,0.00946874476286241,0.011946902654867258
2023-10-06,Facebook Ads,02.07.23wide_DE,1497,16.79,33,wide,bloggersvideo4com,False,0.022044088176352707,0.5087878787878788
2023-10-06,Tiktok Ads,12.07.2023wide_DE,220,0.96,0,wide,v11,False,0.0,
2023-10-07,Youtube Ads,youtube_shorts_DE,13015,33.53,114,Com_august,bloggersvideo4,False,0.008759124087591242,0.2941228070175439
2023-10-07,Telegram posts,,0,0.0,0,,,False,,
2023-10-07,Facebook Ads,24.09.23retargeting_DE,3,0.02,0,retargeting,v11comwebdev,False,0.0,
2023-10-07,Facebook Ads,15.07.23b_DE,54,1.14,2,b,v11comwebdev,False,0.037037037037037035,0.57
2023-10-07,SMM,,0,0.0,20,,,True,,0.0
2023-10-07,Youtube Ads,,0,0.0,0,,,False,,
2023-10-07,Youtube Ads,youtube_shorts_DE,9259,0.8,92,Com_august,ad_gov_1,False,0.009936278215790042,0.008695652173913044
2023-10-07,Youtube Ads,youtube_shorts_DE,8411,1.7,67,Com_august,ad_da_1,False,0.007965759124955415,0.025373134328358207
2023-10-07,Offline,,0,0.0,0,,,False,,
2023-10-07,Facebook Ads,12.09.23interests_Uxui_DE,206,2.41,3,interest_programming_WebDev,bloggersvideo5,False,0.014563106796116505,0.8033333333333333
2023-10-07,Facebook Ads,02.07.23wide_DE,31,0.36,0,wide,v11com,False,0.0,
2023-10-07,Organic,,0,0.0,84,,,True,,0.0
2023-10-07,Facebook Ads,04.07.23recentlymoved_DE,218,2.23,3,recentlymoved,bloggersvideo3com,False,0.013761467889908258,0.7433333333333333
2023-10-07,Facebook Ads,15.07.23b_DE,331,9.24,3,b,bloggersvideo5,False,0.00906344410876133,3.08
2023-10-07,Facebook Ads,15.07.23b_DE,51,1.01,1,b,b6,False,0.0196078431372549,1.01
2023-10-07,Tiktok Ads,,0,0.0,0,,,False,,
2023-10-07,Facebook Ads,02.07.23wide_DE,22,0.17,0,wide,b6,False,0.0,
2023-10-07,Tiktok Ads,12.07.2023wide_DE,303,1.08,0,wide,v3,False,0.0,
2023-10-07,Facebook Ads,02.07.23wide_DE,7,0.05,0,wide,bloggersvideo1com,False,0.0,
2023-10-07,Facebook Ads,,0,0.0,0,,,False,,
2023-10-07,Facebook Ads,03.07.23women,32,0.42,2,women,bloggersvideo3com,False,0.0625,0.21
2023-10-07,Tiktok Ads,12.07.2023wide_DE,398,0.93,2,wide,v11,False,0.005025125628140704,0.465
2023-10-07,Tiktok Ads,12.07.2023wide_DE,292,0.64,0,wide,bloggersvideo1com,False,0.0,
2023-10-07,Facebook Ads,02.07.23wide_DE,232,2.45,4,wide,bloggersvideo3com,False,0.017241379310344827,0.6125
2023-10-07,Facebook Ads,04.07.23recentlymoved_DE,872,9.88,18,recentlymoved,bloggersvideo4com,False,0.020642201834862386,0.548888888888889
2023-10-07,Google Ads,,0,0.0,0,,,False,,
2023-10-07,Tiktok Ads,05.09.2023wide_DE,0,0.0,0,wide,v12,False,,
2023-10-07,Google Ads,discovery_DE,12789,59.64,215,,,False,0.01681132223004144,0.2773953488372093
2023-10-07,Facebook Ads,04.07.23recentlymoved_DE,3,0.08,0,recentlymoved,bloggersvideo2com,False,0.0,
2023-10-07,Facebook Ads,24.09.23retargeting_DE,811,10.03,23,retargeting,bloggersvideo5,False,0.02836004932182491,0.4360869565217391
2023-10-07,Google Ads,performancemax_eng_DE,110391,188.82,934,,,False,0.008460834669492984,0.2021627408993576
2023-10-07,Tiktok Ads,12.07.2023wide_DE,300,0.76,1,wide,v7com,False,0.0033333333333333335,0.76
2023-10-07,Webinar,,0,0.0,0,,,False,,
2023-10-07,Tiktok Ads,12.07.2023wide_DE,803,1.38,1,wide,v9com,False,0.0012453300124533001,1.38
2023-10-07,Google Ads,brand_search_eng_DE,36,12.87,9,,,False,0.25,1.43
2023-10-07,Facebook Ads,03.07.23women,1141,11.71,32,women,bloggersvideo4com,False,0.028045574057843997,0.3659375
2023-10-07,Bloggers,,0,0.0,0,,,False,,
2023-10-07,Facebook Ads,02.07.23wide_DE,1538,17.69,54,wide,bloggersvideo4com,False,0.035110533159947985,0.3275925925925926
2023-10-07,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,bloggersvideo2com,False,,
2023-10-07,Youtube Ads,youtube_shorts_DE,2300,1.23,10,Com_august,ad_blogger_4,False,0.004347826086956522,0.123
2023-10-07,Tiktok Ads,12.07.2023wide_DE,9284,18.05,64,wide,bloggersvideo4com,False,0.006893580353295993,0.28203125
2023-10-07,Facebook Ads,12.09.23interests_Uxui_DE,752,9.4,18,interest_work_WebDev,bloggersvideo5,False,0.023936170212765957,0.5222222222222223
2023-10-07,CRM,,0,0.0,13,,,True,,0.0
2023-10-07,Bloggers,,0,0.0,2,,,True,,0.0
2023-10-07,Facebook Ads,12.09.23interests_Uxui_DE,8,0.1,0,interest_work_WebDev,b1comwebdev,False,0.0,
2023-10-07,Tiktok Ads,12.07.2023wide_DE,859,2.16,6,wide,bloggersvideo3com,False,0.006984866123399301,0.36000000000000004
2023-10-07,Youtube Ads,youtube_shorts_DE,10930,2.42,73,Com_august,ad_blogger_2,False,0.006678865507776762,0.03315068493150685
2023-10-07,Telegram posts,2023-10-07_Telegram posts,580,4.25,32,,,False,0.05517241379310345,0.1328125
2023-10-07,Facebook Ads,12.09.23interests_Uxui_DE,27,0.41,3,interest_work_WebDev,v11comwebdev,False,0.1111111111111111,0.13666666666666666
2023-10-08,Google Ads,discovery_DE,14476,59.36,231,,,False,0.015957446808510637,0.25696969696969696
2023-10-08,Tiktok Ads,12.07.2023wide_DE,146,0.72,0,wide,v3,False,0.0,
2023-10-08,Google Ads,brand_search_eng_DE,46,28.72,18,,,False,0.391304347826087,1.5955555555555554
2023-10-08,Tiktok Ads,12.07.2023wide_DE,177,0.65,0,wide,v11,False,0.0,
2023-10-08,Webinar,,0,0.0,0,,,False,,
2023-10-08,Facebook Ads,02.07.23wide_DE,1690,17.58,63,wide,bloggersvideo4com,False,0.03727810650887574,0.27904761904761904
2023-10-08,Google Ads,performancemax_eng_DE,16909,39.43,174,,,False,0.010290377905257555,0.22660919540229885
2023-10-08,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v10com,False,,
2023-10-08,Facebook Ads,07.07.23LAL_DE,737,9.32,15,LAL1,bloggersvideo3com,False,0.0203527815468114,0.6213333333333334
2023-10-08,Bloggers,,0,0.0,0,,,False,,
2023-10-08,Google Ads,,0,0.0,0,,,False,,
2023-10-08,Facebook Ads,04.07.23recentlymoved_DE,255,2.04,4,recentlymoved,bloggersvideo3com,False,0.01568627450980392,0.51
2023-10-08,Bloggers,,0,0.0,0,,,False,,
2023-10-08,Facebook Ads,07.07.23LAL_DE,224,2.82,1,LAL1,bloggersvideo4com,False,0.004464285714285714,2.82
2023-10-08,Facebook Ads,07.07.23LAL_DE,6,0.02,0,LAL1,v3,False,0.0,
2023-10-08,Facebook Ads,04.07.23recentlymoved_DE,1,0.0,0,recentlymoved,v9com,False,0.0,
2023-10-08,SMM,,0,0.0,15,,,True,,0.0
2023-10-08,Youtube Ads,youtube_shorts_DE,13610,2.83,81,Com_august,ad_blogger_2,False,0.005951506245407788,0.03493827160493827
2023-10-08,Organic,,0,0.0,76,,,True,,0.0
2023-10-08,Youtube Ads,youtube_shorts_DE,4026,2.66,31,Com_august,ad_blogger_4,False,0.007699950322901143,0.08580645161290323
2023-10-08,Youtube Ads,youtube_shorts_DE,6617,0.95,50,Com_august,ad_gov_1,False,0.00755629439322956,0.019
2023-10-08,Telegram posts,2023-10-08_Telegram posts,763,4.25,32,,,False,0.04193971166448231,0.1328125
2023-10-08,Facebook Ads,15.07.23b_DE,354,9.61,6,b,bloggersvideo5,False,0.01694915254237288,1.6016666666666666
2023-10-08,Facebook Ads,03.07.23women,1212,11.7,38,women,bloggersvideo4com,False,0.03135313531353135,0.3078947368421052
2023-10-08,Youtube Ads,youtube_shorts_DE,10441,1.75,76,Com_august,ad_da_1,False,0.007278996264725601,0.023026315789473683
2023-10-08,Facebook Ads,24.09.23retargeting_DE,902,10.8,18,retargeting,bloggersvideo5,False,0.019955654101995565,0.6000000000000001
2023-10-08,Facebook Ads,12.09.23interests_Uxui_DE,715,8.35,21,interest_work_WebDev,bloggersvideo5,False,0.02937062937062937,0.3976190476190476
2023-10-08,Offline,,0,0.0,0,,,False,,
2023-10-08,Facebook Ads,02.07.23wide_DE,22,0.11,0,wide,b6,False,0.0,
2023-10-08,CRM,,0,0.0,10,,,True,,0.0
2023-10-08,Tiktok Ads,12.07.2023wide_DE,149,0.66,2,wide,v7com,False,0.013422818791946308,0.33
2023-10-08,Facebook Ads,03.07.23women,2,0.01,0,women,v11com,False,0.0,
2023-10-08,Facebook Ads,02.07.23wide_DE,295,3.1,13,wide,bloggersvideo3com,False,0.04406779661016949,0.23846153846153847
2023-10-08,Facebook Ads,15.07.23b_DE,66,1.26,1,b,b6,False,0.015151515151515152,1.26
2023-10-08,Facebook Ads,12.09.23interests_Uxui_DE,268,2.53,6,interest_programming_WebDev,bloggersvideo5,False,0.022388059701492536,0.42166666666666663
2023-10-08,Tiktok Ads,,0,0.0,0,,,False,,
2023-10-08,Tiktok Ads,12.07.2023wide_DE,152,0.67,0,wide,bloggersvideo1com,False,0.0,
2023-10-08,Facebook Ads,02.07.23wide_DE,48,0.61,0,wide,v11com,False,0.0,
2023-10-08,Facebook Ads,15.07.23b_DE,126,2.42,4,b,v11comwebdev,False,0.031746031746031744,0.605
2023-10-08,Tiktok Ads,12.07.2023wide_DE,5471,18.52,56,wide,bloggersvideo4com,False,0.010235788704076038,0.3307142857142857
2023-10-08,Facebook Ads,04.07.23recentlymoved_DE,1122,10.67,32,recentlymoved,bloggersvideo4com,False,0.0285204991087344,0.3334375
2023-10-08,Facebook Ads,07.07.23LAL_DE,2,0.0,0,LAL1,bloggersvideo1com,False,0.0,
2023-10-08,Tiktok Ads,12.07.2023wide_DE,741,2.87,6,wide,bloggersvideo3com,False,0.008097165991902834,0.47833333333333333
2023-10-08,Facebook Ads,04.07.23recentlymoved_DE,3,0.04,1,recentlymoved,bloggersvideo2com,False,0.3333333333333333,0.04
2023-10-08,Facebook Ads,07.07.23LAL_DE,328,3.62,0,LAL1,b7,False,0.0,
2023-10-08,Tiktok Ads,05.09.2023wide_DE,0,0.0,0,wide,v10,False,,
2023-10-08,Youtube Ads,youtube_shorts_DE,11562,31.58,104,Com_august,bloggersvideo4,False,0.008994983566856945,0.30365384615384616
2023-10-08,Tiktok Ads,12.07.2023wide_DE,339,0.91,2,wide,v9com,False,0.0058997050147492625,0.455
2023-10-08,Facebook Ads,12.09.23interests_Uxui_DE,89,1.46,2,interest_work_WebDev,v11comwebdev,False,0.02247191011235955,0.73
2023-10-08,Facebook Ads,03.07.23women,96,0.91,0,women,bloggersvideo3com,False,0.0,
2023-10-08,Facebook Ads,24.09.23retargeting_DE,2,0.04,0,retargeting,v11comwebdev,False,0.0,
